timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
4480678,4480678,0,0,0,4,0,0,0,0,0,0,0
5484661,5484661,0,0,0,4,0,0,0,0,0,0,0
6482272,6482272,0,0,0,4,0,0,0,0,0,0,0
7484096,7484096,0,0,0,4,0,0,0,0,0,0,0
8488208,8488208,0,0,0,4,0,0,0,0,0,0,0
9487787,9487787,0,0,0,4,0,0,0,0,0,0,0
10489730,10489730,0,0,0,4,0,0,0,0,0,0,0
11481747,11481747,0,0,0,4,0,0,0,0,0,0,0
12476334,12476334,0,0,0,4,0,0,0,0,0,0,0
13480868,13480868,0,0,0,4,0,0,0,0,0,0,0
14484004,14484004,0,0,0,4,0,0,0,0,0,0,0
15481550,15481550,0,0,0,4,0,0,0,0,0,0,0
16486399,16486399,0,0,0,4,0,0,0,0,0,0,0
17485510,17485510,0,0,0,4,0,0,0,0,0,0,0
18480042,18480042,0,0,0,4,0,0,0,0,0,0,0
19480351,19480351,0,0,0,4,0,0,0,0,0,0,0
20492811,20492811,0,0,0,4,0,0,0,0,0,0,0
21485765,21485765,0,0,0,4,0,0,0,0,0,0,0
22482442,22482442,0,0,0,4,0,0,0,0,0,0,0
23479350,23479350,0,0,0,4,0,0,0,0,0,0,0
24566704,24566704,0,0,0,4,0,0,0,0,0,0,0
25477175,25477175,0,0,0,4,0,0,0,0,0,0,0
26484225,26484225,0,0,0,4,0,0,0,0,0,0,0
27485812,27485812,0,0,0,4,0,0,0,0,0,0,0
28489689,28489689,0,0,0,4,0,0,0,0,0,0,0
29489379,29489379,0,0,0,4,0,0,0,0,0,0,0
30485651,30485651,0,0,0,4,0,0,0,0,0,0,0
31485847,31485847,0,0,0,4,0,0,0,0,0,0,0
32485955,32485955,0,0,0,4,0,0,0,0,0,0,0
33484073,33484073,0,0,0,4,0,0,0,0,0,0,0
34481864,34481864,0,0,0,4,0,0,0,0,0,0,0
35484888,35484888,0,0,0,4,0,0,0,0,0,0,0
36485802,36485802,0,0,0,4,0,0,0,0,0,0,0
37485462,37485462,0,0,0,4,0,0,0,0,0,0,0
38485503,38485503,0,0,0,4,0,0,0,0,0,0,0
39492928,39492928,0,0,0,4,0,0,0,0,0,0,0
40483785,40483785,0,0,0,4,0,0,0,0,0,0,0
41484352,41484352,0,0,0,4,0,0,0,0,0,0,0
42484154,42484154,0,0,0,4,0,0,0,0,0,0,0
43484310,43484310,0,0,0,4,0,0,0,0,0,0,0
44484725,44484725,0,0,0,4,0,0,0,0,0,0,0
45483536,45483536,0,0,0,4,0,0,0,0,0,0,0
46483954,46483954,0,0,0,4,0,0,0,0,0,0,0
47482148,47482148,0,0,0,4,0,0,0,0,0,0,0
48481927,48481927,0,0,0,4,0,0,0,0,0,0,0
49476766,49476766,0,0,0,4,0,0,0,0,0,0,0
50484676,50484676,0,0,0,4,0,0,0,0,0,0,0
51480778,51480778,0,0,0,4,0,0,0,0,0,0,0
52483736,52483736,0,0,0,4,0,0,0,0,0,0,0
53486393,53486393,0,0,0,4,0,0,0,0,0,0,0
54572949,54572949,0,0,0,4,0,0,0,0,0,0,0
55482233,55482233,0,0,0,4,0,0,0,0,0,0,0
56482962,56482962,0,0,0,4,0,0,0,0,0,0,0
57483413,57483413,0,0,0,4,0,0,0,0,0,0,0
58485417,58485417,0,0,0,4,0,0,0,0,0,0,0
59482521,59482521,0,0,0,4,0,0,0,0,0,0,0
60486353,60486353,0,0,0,4,0,0,0,0,0,0,0
61485908,61485908,0,0,0,4,0,0,0,0,0,0,0
62485104,62485104,0,0,0,4,0,0,0,0,0,0,0
63483333,63483333,0,0,0,4,0,0,0,0,0,0,0
64488204,64488204,0,0,0,4,0,0,0,0,0,0,0
65486734,65486734,0,0,0,4,0,0,0,0,0,0,0
66482385,66482385,0,0,0,4,0,0,0,0,0,0,0
67482946,67482946,0,0,0,4,0,0,0,0,0,0,0
68484785,68484785,0,0,0,4,0,0,0,0,0,0,0
69483115,69483115,0,0,0,4,0,0,0,0,0,0,0
70486196,70486196,0,0,0,4,0,0,0,0,0,0,0
71476600,71476600,0,0,0,4,0,0,0,0,0,0,0
72482338,72482338,0,0,0,4,0,0,0,0,0,0,0
73483814,73483814,0,0,0,4,0,0,0,0,0,0,0
74486386,74486386,0,0,0,4,0,0,0,0,0,0,0
75485143,75485143,0,0,0,4,0,0,0,0,0,0,0
76481523,76481523,0,0,0,4,0,0,0,0,0,0,0
77484837,77484837,0,0,0,4,0,0,0,0,0,0,0
78486743,78486743,0,0,0,4,0,0,0,0,0,0,0
79484951,79484951,0,0,0,4,0,0,0,0,0,0,0
80486170,80486170,0,0,0,4,0,0,0,0,0,0,0
81484638,81484638,0,0,0,4,0,0,0,0,0,0,0
82483763,82483763,0,0,0,4,0,0,0,0,0,0,0
83485603,83485603,0,0,0,4,0,0,0,0,0,0,0
84483879,84483879,0,0,0,4,0,0,0,0,0,0,0
85487198,85487198,0,0,0,4,0,0,0,0,0,0,0
86497629,86497629,0,0,0,4,0,0,0,0,0,0,0
87485441,87485441,0,0,0,4,0,0,0,0,0,0,0
88481915,88481915,0,0,0,4,0,0,0,0,0,0,0
89487520,89487520,0,0,0,4,0,0,0,0,0,0,0
90484319,90484319,0,0,0,4,0,0,0,0,0,0,0
91484062,91484062,0,0,0,4,0,0,0,0,0,0,0
92485761,92485761,0,0,0,4,0,0,0,0,0,0,0
93487256,93487256,0,0,0,4,0,0,0,0,0,0,0
94482656,94482656,0,0,0,4,0,0,0,0,0,0,0
95483057,95483057,0,0,0,4,0,0,0,0,0,0,0
96484926,96484926,0,0,0,4,0,0,0,0,0,0,0
97487788,97487788,0,0,0,4,0,0,0,0,0,0,0
98483951,98483951,0,0,0,4,0,0,0,0,0,0,0
99489778,99489778,0,0,0,4,0,0,0,0,0,0,0
100488016,100488016,0,0,0,4,0,0,0,0,0,0,0
101486689,101486689,0,0,0,4,0,0,0,0,0,0,0
102483783,102483783,0,0,0,4,0,0,0,0,0,0,0
103483299,103483299,0,0,0,4,0,0,0,0,0,0,0
104485566,104485566,0,0,0,4,0,0,0,0,0,0,0
105488222,105488222,0,0,0,4,0,0,0,0,0,0,0
106487819,106487819,0,0,0,4,0,0,0,0,0,0,0
107482732,107482732,0,0,0,4,0,0,0,0,0,0,0
108486218,108486218,0,0,0,4,0,0,0,0,0,0,0
109482477,109482477,0,0,0,4,0,0,0,0,0,0,0
110483193,110483193,0,0,0,4,0,0,0,0,0,0,0
111484388,111484388,0,0,0,4,0,0,0,0,0,0,0
112483320,112483320,0,0,0,4,0,0,0,0,0,0,0
113484935,113484935,0,0,0,4,0,0,0,0,0,0,0
114568188,114568188,0,0,0,4,0,0,0,0,0,0,0
115487064,115487064,0,0,0,4,0,0,0,0,0,0,0
116485594,116485594,0,0,0,4,0,0,0,0,0,0,0
117487885,117487885,0,0,0,4,0,0,0,0,0,0,0
118489643,118489643,0,0,0,4,0,0,0,0,0,0,0
119486340,119486340,0,0,0,4,0,0,0,0,0,0,0
120488869,120488869,0,0,0,4,0,0,0,0,0,0,0
121488960,121488960,0,0,0,4,0,0,0,0,0,0,0
122486296,122486296,0,0,0,4,0,0,0,0,0,0,0
123488017,123488017,0,0,0,4,0,0,0,0,0,0,0
124486291,124486291,0,0,0,4,0,0,0,0,0,0,0
125487416,125487416,0,0,0,4,0,0,0,0,0,0,0
126485910,126485910,0,0,0,4,0,0,0,0,0,0,0
127488745,127488745,0,0,0,4,0,0,0,0,0,0,0
128486228,128486228,0,0,0,4,0,0,0,0,0,0,0
129488784,129488784,0,0,0,4,0,0,0,0,0,0,0
130487514,130487514,0,0,0,4,0,0,0,0,0,0,0
131485577,131485577,0,0,0,4,0,0,0,0,0,0,0
132485625,132485625,0,0,0,4,0,0,0,0,0,0,0
133484896,133484896,0,0,0,4,0,0,0,0,0,0,0
134484718,134484718,0,0,0,4,0,0,0,0,0,0,0
135487904,135487904,0,0,0,4,0,0,0,0,0,0,0
136489454,136489454,0,0,0,4,0,0,0,0,0,0,0
137489417,137489417,0,0,0,4,0,0,0,0,0,0,0
138491275,138491275,0,0,0,4,0,0,0,0,0,0,0
139489729,139489729,0,0,0,4,0,0,0,0,0,0,0
140489509,140489509,0,0,0,4,0,0,0,0,0,0,0
141484256,141484256,0,0,0,4,0,0,0,0,0,0,0
142485618,142485618,0,0,0,4,0,0,0,0,0,0,0
143488238,143488238,0,0,0,4,0,0,0,0,0,0,0
144570886,144570886,0,0,0,4,0,0,0,0,0,0,0
145485584,145485584,0,0,0,4,0,0,0,0,0,0,0
146491539,146491539,0,0,0,4,0,0,0,0,0,0,0
147493341,147493341,0,0,0,4,0,0,0,0,0,0,0
148487122,148487122,0,0,0,4,0,0,0,0,0,0,0
149487800,149487800,0,0,0,4,0,0,0,0,0,0,0
150487910,150487910,0,0,0,4,0,0,0,0,0,0,0
151499233,151499233,0,0,0,4,0,0,0,0,0,0,0
152483115,152483115,0,0,0,4,0,0,0,0,0,0,0
153485762,153485762,0,0,0,4,0,0,0,0,0,0,0
154488724,154488724,0,0,0,4,0,0,0,0,0,0,0
155489810,155489810,0,0,0,4,0,0,0,0,0,0,0
156493918,156493918,0,0,0,4,0,0,0,0,0,0,0
157497035,157497035,0,0,0,4,0,0,0,0,0,0,0
158487336,158487336,0,0,0,4,0,0,0,0,0,0,0
159486931,159486931,0,0,0,4,0,0,0,0,0,0,0
160485714,160485714,0,0,0,4,0,0,0,0,0,0,0
161486318,161486318,0,0,0,4,0,0,0,0,0,0,0
162489154,162489154,0,0,0,4,0,0,0,0,0,0,0
163487348,163487348,0,0,0,4,0,0,0,0,0,0,0
164486365,164486365,0,0,0,4,0,0,0,0,0,0,0
165488229,165488229,0,0,0,4,0,0,0,0,0,0,0
166484342,166484342,0,0,0,4,0,0,0,0,0,0,0
167487254,167487254,0,0,0,4,0,0,0,0,0,0,0
168487374,168487374,0,0,0,4,0,0,0,0,0,0,0
169487738,169487738,0,0,0,4,0,0,0,0,0,0,0
170484623,170484623,0,0,0,4,0,0,0,0,0,0,0
171488118,171488118,0,0,0,4,0,0,0,0,0,0,0
172482698,172482698,0,0,0,4,0,0,0,0,0,0,0
173492176,173492176,0,0,0,4,0,0,0,0,0,0,0
174575414,174575414,0,0,0,4,0,0,0,0,0,0,0
175495287,175495287,0,0,0,4,0,0,0,0,0,0,0
176491109,176491109,0,0,0,4,0,0,0,0,0,0,0
177486465,177486465,0,0,0,4,0,0,0,0,0,0,0
178486363,178486363,0,0,0,4,0,0,0,0,0,0,0
179487117,179487117,0,0,0,4,0,0,0,0,0,0,0
180485319,180485319,0,0,0,4,0,0,0,0,0,0,0
181482519,181482519,0,0,0,4,0,0,0,0,0,0,0
182490622,182490622,0,0,0,4,0,0,0,0,0,0,0
183493507,183493507,0,0,0,4,0,0,0,0,0,0,0
184494730,184494730,0,0,0,4,0,0,0,0,0,0,0
185489073,185489073,0,0,0,4,0,0,0,0,0,0,0
186489836,186489836,0,0,0,4,0,0,0,0,0,0,0
187486966,187486966,0,0,0,4,0,0,0,0,0,0,0
188487265,188487265,0,0,0,4,0,0,0,0,0,0,0
189487919,189487919,0,0,0,4,0,0,0,0,0,0,0
190487481,190487481,0,0,0,4,0,0,0,0,0,0,0
191489416,191489416,0,0,0,4,0,0,0,0,0,0,0
192485153,192485153,0,0,0,4,0,0,0,0,0,0,0
193490138,193490138,0,0,0,4,0,0,0,0,0,0,0
194488124,194488124,0,0,0,4,0,0,0,0,0,0,0
195486993,195486993,0,0,0,4,0,0,0,0,0,0,0
196490159,196490159,0,0,0,4,0,0,0,0,0,0,0
197490415,197490415,0,0,0,4,0,0,0,0,0,0,0
198487542,198487542,0,0,0,4,0,0,0,0,0,0,0
199489547,199489547,0,0,0,4,0,0,0,0,0,0,0
200488517,200488517,0,0,0,4,0,0,0,0,0,0,0
201488653,201488653,0,0,0,4,0,0,0,0,0,0,0
202480603,202480603,0,0,0,4,0,0,0,0,0,0,0
203490303,203490303,0,0,0,4,0,0,0,0,0,0,0
204633456,204633456,0,0,0,4,0,0,0,0,0,0,0
205485738,205485738,0,0,0,4,0,0,0,0,0,0,0
206486996,206486996,0,0,0,4,0,0,0,0,0,0,0
207486758,207486758,0,0,0,4,0,0,0,0,0,0,0
208488729,208488729,0,0,0,4,0,0,0,0,0,0,0
209492281,209492281,0,0,0,4,0,0,0,0,0,0,0
210494321,210494321,0,0,0,4,0,0,0,0,0,0,0
211492902,211492902,0,0,0,4,0,0,0,0,0,0,0
212494357,212494357,0,0,0,4,0,0,0,0,0,0,0
213487236,213487236,0,0,0,4,0,0,0,0,0,0,0
214485939,214485939,0,0,0,4,0,0,0,0,0,0,0
215490538,215490538,0,0,0,4,0,0,0,0,0,0,0
216488757,216488757,0,0,0,4,0,0,0,0,0,0,0
217486385,217486385,0,0,0,4,0,0,0,0,0,0,0
218488752,218488752,0,0,0,4,0,0,0,0,0,0,0
219489527,219489527,0,0,0,4,0,0,0,0,0,0,0
220490498,220490498,0,0,0,4,0,0,0,0,0,0,0
221484699,221484699,0,0,0,4,0,0,0,0,0,0,0
222488968,222488968,0,0,0,4,0,0,0,0,0,0,0
223487735,223487735,0,0,0,4,0,0,0,0,0,0,0
224491142,224491142,0,0,0,4,0,0,0,0,0,0,0
225488799,225488799,0,0,0,4,0,0,0,0,0,0,0
226485353,226485353,0,0,0,4,0,0,0,0,0,0,0
227487165,227487165,0,0,0,4,0,0,0,0,0,0,0
228488766,228488766,0,0,0,4,0,0,0,0,0,0,0
229490614,229490614,0,0,0,4,0,0,0,0,0,0,0
230488232,230488232,0,0,0,4,0,0,0,0,0,0,0
231488676,231488676,0,0,0,4,0,0,0,0,0,0,0
232488895,232488895,0,0,0,4,0,0,0,0,0,0,0
233485702,233485702,0,0,0,4,0,0,0,0,0,0,0
234568964,234568964,0,0,0,4,0,0,0,0,0,0,0
235490523,235490523,0,0,0,4,0,0,0,0,0,0,0
236487347,236487347,0,0,0,4,0,0,0,0,0,0,0
237491005,237491005,0,0,0,4,0,0,0,0,0,0,0
238489942,238489942,0,0,0,4,0,0,0,0,0,0,0
239487879,239487879,0,0,0,4,0,0,0,0,0,0,0
240487030,240487030,0,0,0,4,0,0,0,0,0,0,0
241488888,241488888,0,0,0,4,0,0,0,0,0,0,0
242489035,242489035,0,0,0,4,0,0,0,0,0,0,0
243493696,243493696,0,0,0,4,0,0,0,0,0,0,0
244488735,244488735,0,0,0,4,0,0,0,0,0,0,0
245488563,245488563,0,0,0,4,0,0,0,0,0,0,0
246490121,246490121,0,0,0,4,0,0,0,0,0,0,0
247483282,247483282,0,0,0,4,0,0,0,0,0,0,0
248488773,248488773,0,0,0,4,0,0,0,0,0,0,0
249485555,249485555,0,0,0,4,0,0,0,0,0,0,0
250488301,250488301,0,0,0,4,0,0,0,0,0,0,0
251489476,251489476,0,0,0,4,0,0,0,0,0,0,0
252490577,252490577,0,0,0,4,0,0,0,0,0,0,0
253487742,253487742,0,0,0,4,0,0,0,0,0,0,0
254491187,254491187,0,0,0,4,0,0,0,0,0,0,0
255488869,255488869,0,0,0,4,0,0,0,0,0,0,0
256489788,256489788,0,0,0,4,0,0,0,0,0,0,0
257487537,257487537,0,0,0,4,0,0,0,0,0,0,0
258486700,258486700,0,0,0,4,0,0,0,0,0,0,0
259489678,259489678,0,0,0,4,0,0,0,0,0,0,0
260487436,260487436,0,0,0,4,0,0,0,0,0,0,0
261487839,261487839,0,0,0,4,0,0,0,0,0,0,0
262488787,262488787,0,0,0,4,0,0,0,0,0,0,0
263488033,263488033,0,0,0,4,0,0,0,0,0,0,0
264485156,264485156,0,0,0,4,0,0,0,0,0,0,0
265489702,265489702,0,0,0,4,0,0,0,0,0,0,0
266489684,266489684,0,0,0,4,0,0,0,0,0,0,0
267487779,267487779,0,0,0,4,0,0,0,0,0,0,0
268488720,268488720,0,0,0,4,0,0,0,0,0,0,0
269486551,269486551,0,0,0,4,0,0,0,0,0,0,0
270488000,270488000,0,0,0,4,0,0,0,0,0,0,0
271485879,271485879,0,0,0,4,0,0,0,0,0,0,0
272491291,272491291,0,0,0,4,0,0,0,0,0,0,0
273481776,273481776,0,0,0,4,0,0,0,0,0,0,0
274487480,274487480,0,0,0,4,0,0,0,0,0,0,0
275487840,275487840,0,0,0,4,0,0,0,0,0,0,0
276490724,276490724,0,0,0,4,0,0,0,0,0,0,0
277488939,277488939,0,0,0,4,0,0,0,0,0,0,0
278487789,278487789,0,0,0,4,0,0,0,0,0,0,0
279491783,279491783,0,0,0,4,0,0,0,0,0,0,0
280491130,280491130,0,0,0,4,0,0,0,0,0,0,0
281490995,281490995,0,0,0,4,0,0,0,0,0,0,0
282488826,282488826,0,0,0,4,0,0,0,0,0,0,0
283489053,283489053,0,0,0,4,0,0,0,0,0,0,0
284481765,284481765,0,0,0,4,0,0,0,0,0,0,0
285490741,285490741,0,0,0,4,0,0,0,0,0,0,0
286490182,286490182,0,0,0,4,0,0,0,0,0,0,0
287488255,287488255,0,0,0,4,0,0,0,0,0,0,0
288491356,288491356,0,0,0,4,0,0,0,0,0,0,0
289487733,289487733,0,0,0,4,0,0,0,0,0,0,0
290487869,290487869,0,0,0,4,0,0,0,0,0,0,0
291487142,291487142,0,0,0,4,0,0,0,0,0,0,0
292488035,292488035,0,0,0,4,0,0,0,0,0,0,0
293482548,293482548,0,0,0,4,0,0,0,0,0,0,0
294622682,294622682,0,0,0,4,0,0,0,0,0,0,0
295485439,295485439,0,0,0,4,0,0,0,0,0,0,0
296487806,296487806,0,0,0,4,0,0,0,0,0,0,0
297489510,297489510,0,0,0,4,0,0,0,0,0,0,0
298488201,298488201,0,0,0,4,0,0,0,0,0,0,0
299490523,299490523,0,0,0,4,0,0,0,0,0,0,0
300488811,300488811,0,0,0,4,0,0,0,0,0,0,0
301485443,301485443,0,0,0,4,0,0,0,0,0,0,0
302488727,302488727,0,0,0,4,0,0,0,0,0,0,0
303486219,303486219,0,0,0,4,0,0,0,0,0,0,0
304492847,304492847,0,0,0,4,0,0,0,0,0,0,0
305490186,305490186,0,0,0,4,0,0,0,0,0,0,0
306488699,306488699,0,0,0,4,0,0,0,0,0,0,0
307488315,307488315,0,0,0,4,0,0,0,0,0,0,0
308489519,308489519,0,0,0,4,0,0,0,0,0,0,0
309493021,309493021,0,0,0,4,0,0,0,0,0,0,0
310491379,310491379,0,0,0,4,0,0,0,0,0,0,0
311490227,311490227,0,0,0,4,0,0,0,0,0,0,0
312487325,312487325,0,0,0,4,0,0,0,0,0,0,0
313487981,313487981,0,0,0,4,0,0,0,0,0,0,0
314488661,314488661,0,0,0,4,0,0,0,0,0,0,0
315485879,315485879,0,0,0,4,0,0,0,0,0,0,0
316488806,316488806,0,0,0,4,0,0,0,0,0,0,0
317487902,317487902,0,0,0,4,0,0,0,0,0,0,0
318489460,318489460,0,0,0,4,0,0,0,0,0,0,0
319488168,319488168,0,0,0,4,0,0,0,0,0,0,0
320483449,320483449,0,0,0,4,0,0,0,0,0,0,0
321488657,321488657,0,0,0,4,0,0,0,0,0,0,0
322491346,322491346,0,0,0,4,0,0,0,0,0,0,0
323489903,323489903,0,0,0,4,0,0,0,0,0,0,0
324568153,324568153,0,0,0,4,0,0,0,0,0,0,0
325490948,325490948,0,0,0,4,0,0,0,0,0,0,0
326489538,326489538,0,0,0,4,0,0,0,0,0,0,0
327488947,327488947,0,0,0,4,0,0,0,0,0,0,0
328495743,328495743,0,0,0,4,0,0,0,0,0,0,0
329497615,329497615,0,0,0,4,0,0,0,0,0,0,0
330499416,330499416,0,0,0,4,0,0,0,0,0,0,0
331488775,331488775,0,0,0,4,0,0,0,0,0,0,0
332490373,332490373,0,0,0,4,0,0,0,0,0,0,0
333489777,333489777,0,0,0,4,0,0,0,0,0,0,0
334489415,334489415,0,0,0,4,0,0,0,0,0,0,0
335492353,335492353,0,0,0,4,0,0,0,0,0,0,0
336491330,336491330,0,0,0,4,0,0,0,0,0,0,0
337491416,337491416,0,0,0,4,0,0,0,0,0,0,0
338490559,338490559,0,0,0,4,0,0,0,0,0,0,0
339491313,339491313,0,0,0,4,0,0,0,0,0,0,0
340489410,340489410,0,0,0,4,0,0,0,0,0,0,0
341487147,341487147,0,0,0,4,0,0,0,0,0,0,0
342492731,342492731,0,0,0,4,0,0,0,0,0,0,0
343492338,343492338,0,0,0,4,0,0,0,0,0,0,0
344491759,344491759,0,0,0,4,0,0,0,0,0,0,0
345489735,345489735,0,0,0,4,0,0,0,0,0,0,0
346490588,346490588,0,0,0,4,0,0,0,0,0,0,0
347492648,347492648,0,0,0,4,0,0,0,0,0,0,0
348492231,348492231,0,0,0,4,0,0,0,0,0,0,0
349488785,349488785,0,0,0,4,0,0,0,0,0,0,0
350491357,350491357,0,0,0,4,0,0,0,0,0,0,0
351493700,351493700,0,0,0,4,0,0,0,0,0,0,0
352491791,352491791,0,0,0,4,0,0,0,0,0,0,0
353492639,353492639,0,0,0,4,0,0,0,0,0,0,0
354489889,354489889,0,0,0,4,0,0,0,0,0,0,0
355491337,355491337,0,0,0,4,0,0,0,0,0,0,0
356490473,356490473,0,0,0,4,0,0,0,0,0,0,0
357488759,357488759,0,0,0,4,0,0,0,0,0,0,0
358488996,358488996,0,0,0,4,0,0,0,0,0,0,0
359489533,359489533,0,0,0,4,0,0,0,0,0,0,0
360491854,360491854,0,0,0,4,0,0,0,0,0,0,0
361492596,361492596,0,0,0,4,0,0,0,0,0,0,0
362494119,362494119,0,0,0,4,0,0,0,0,0,0,0
363490740,363490740,0,0,0,4,0,0,0,0,0,0,0
